FetchResultDataType_Encoding_DefaultXml,6535,Object
ParameterResultDataType_Encoding_DefaultXml,6538,Object
OpcUaDi_XmlSchema_FetchResultDataType,6539,Variable
OpcUaDi_XmlSchema_ParameterResultDataType,6548,Variable
FetchResultDataType_Encoding_DefaultBinary,6551,Object
ParameterResultDataType_Encoding_DefaultBinary,6554,Object
OpcUaDi_BinarySchema_FetchResultDataType,6555,Variable
OpcUaDi_BinarySchema_ParameterResultDataType,6564,Variable
TopologyElementType_GroupIdentifier,6567,Object
DeviceType_CPIdentifier,6571,Object
DeviceType_CPIdentifier_NetworkAddress,6592,Object
NetworkType_ProfileIdentifier,6596,Object
ConnectionPointType_NetworkIdentifier,6599,Object
OPCUADINamespaceMetadata,15001,Object
OPCUADINamespaceMetadata_NamespaceUri,15002,Variable
OPCUADINamespaceMetadata_NamespaceVersion,15003,Variable
OPCUADINamespaceMetadata_NamespacePublicationDate,15004,Variable
OPCUADINamespaceMetadata_IsNamespaceSubset,15005,Variable
OPCUADINamespaceMetadata_StaticNodeIdTypes,15006,Variable
OPCUADINamespaceMetadata_StaticNumericNodeIdRange,15007,Variable
OPCUADINamespaceMetadata_StaticStringNodeIdPattern,15008,Variable
OPCUADINamespaceMetadata_DefaultRolePermissions,15031,Variable
OPCUADINamespaceMetadata_DefaultUserRolePermissions,15032,Variable
OPCUADINamespaceMetadata_DefaultAccessRestrictions,15033,Variable
DeviceFeatures,15034,Object
IVendorNameplateType,15035,ObjectType
IVendorNameplateType_Manufacturer,15036,Variable
IVendorNameplateType_ManufacturerUri,15037,Variable
IVendorNameplateType_Model,15038,Variable
IVendorNameplateType_HardwareRevision,15039,Variable
IVendorNameplateType_SoftwareRevision,15040,Variable
IVendorNameplateType_DeviceRevision,15041,Variable
IVendorNameplateType_ProductCode,15042,Variable
IVendorNameplateType_DeviceManual,15043,Variable
IVendorNameplateType_DeviceClass,15044,Variable
IVendorNameplateType_SerialNumber,15045,Variable
IVendorNameplateType_ProductInstanceUri,15046,Variable
IVendorNameplateType_RevisionCounter,15047,Variable
ITagNameplateType,15048,ObjectType
ITagNameplateType_AssetId,15049,Variable
ITagNameplateType_ComponentName,15050,Variable
IDeviceHealthType,15051,ObjectType
IDeviceHealthType_DeviceHealth,15052,Variable
IDeviceHealthType_DeviceHealthAlarms,15053,Object
ISupportInfoType,15054,ObjectType
ISupportInfoType_DeviceTypeImage,15055,Object
ISupportInfoType_DeviceTypeImage_ImageIdentifier,15056,Variable
ISupportInfoType_Documentation,15057,Object
ISupportInfoType_Documentation_DocumentIdentifier,15058,Variable
ISupportInfoType_ProtocolSupport,15059,Object
ISupportInfoType_ProtocolSupport_ProtocolSupportIdentifier,15060,Variable
ISupportInfoType_ImageSet,15061,Object
ISupportInfoType_ImageSet_ImageIdentifier,15062,Variable
ComponentType,15063,ObjectType
ComponentType_Manufacturer,15086,Variable
ComponentType_ManufacturerUri,15087,Variable
ComponentType_Model,15088,Variable
ComponentType_HardwareRevision,15089,Variable
ComponentType_SoftwareRevision,15090,Variable
ComponentType_DeviceRevision,15091,Variable
ComponentType_ProductCode,15092,Variable
ComponentType_DeviceManual,15093,Variable
ComponentType_DeviceClass,15094,Variable
ComponentType_SerialNumber,15095,Variable
ComponentType_ProductInstanceUri,15096,Variable
ComponentType_RevisionCounter,15097,Variable
ComponentType_AssetId,15098,Variable
ComponentType_ComponentName,15099,Variable
DeviceType_ManufacturerUri,15100,Variable
DeviceType_ProductCode,15101,Variable
DeviceType_ProductInstanceUri,15102,Variable
DeviceType_DeviceHealthAlarms,15105,Object
SoftwareType,15106,ObjectType
